is_paid,is_discounted,original_price,is_wishlisted,num_published_lectures,num_published_practice_tests,creation_to_publish_days,published_year,published_month,course_age_days,log_num_subscribers
1,1,3200,0,64,0,42,2015,8,3800,6.444131257
1,1,8640,0,24,0,121,2018,7,2751,5.866468057
1,1,8640,0,19,0,4,2018,3,2852,4.510859507
1,1,1280,0,13,0,19,2020,4,2107,3.63758616
1,1,2560,0,46,0,44,2016,4,3550,4.912654886
1,1,1280,0,15,0,69,2015,3,3962,6.955592608
1,1,2880,0,48,0,12,2014,10,4115,6.883462586
1,1,1280,0,16,0,7,2015,11,3715,9.042394981
1,1,1280,0,8,0,3,2016,3,3590,8.064007347
1,1,6400,0,58,0,15,2016,8,3447,4.795790546
1,1,8640,0,5,0,9,2017,11,2989,4.430816799
1,0,2240,0,14,0,14,2016,3,3587,3.737669618
1,1,2880,0,11,0,1,2017,10,3014,3.891820298
1,1,1920,0,9,0,1,2016,5,3514,4.574710979
1,1,8640,0,17,0,35,2015,11,3720,7.019296654
1,1,6400,0,42,0,8,2015,10,3737,7.628031127
1,1,7680,0,13,0,4,2018,11,2608,8.117014088
1,1,1280,0,16,0,31,2020,7,2001,5.908082938
1,1,3200,0,28,0,9,2020,6,2039,4.624972813
1,1,2880,0,8,0,9,2017,7,3111,7.475905969
1,1,6400,0,22,0,265,2016,8,3445,4.859812404
1,1,1920,0,10,0,17,2016,12,3302,8.341171747
1,1,1280,0,19,0,0,2017,6,3146,7.846589975
1,1,8640,0,45,0,15,2017,7,3116,5.480638923
1,1,6400,0,0,6,42,2018,5,2799,4.406719247
1,1,1600,0,37,0,108,2020,5,2052,4.430816799
1,1,1920,0,27,0,53,2018,10,2652,4.204692619
1,1,6400,0,30,0,7,2018,11,2618,7.550661243
1,1,6080,0,8,0,624,2020,4,2112,7.213768308
1,1,1600,0,10,0,1,2019,11,2258,7.536363938
1,1,3200,0,19,0,10,2020,5,2071,8.172164452
1,1,2880,0,44,0,6,2020,4,2093,4.043051268
1,1,2560,0,23,0,18,2020,4,2088,7.674617497
1,1,6400,0,87,0,16,2020,6,2024,4.17438727
1,1,1280,0,25,0,1106,2018,3,2858,7.201170883
1,1,5120,0,85,0,8,2015,2,3991,6.320768294
1,1,1280,0,5,0,0,2016,7,3462,7.021083964
1,1,3200,0,27,0,2,2015,6,3863,4.882801923
1,1,1920,0,47,0,121,2015,6,3875,7.132497552
1,1,6080,0,22,0,7,2017,1,3281,7.686621335
1,1,7360,0,58,0,172,2015,12,3689,7.259116128
1,1,8640,0,24,0,36,2018,5,2786,7.635303886
1,1,8640,0,31,0,132,2018,11,2609,4.532599493
1,1,1280,0,8,0,5,2017,6,3125,8.985445288
1,1,8640,0,21,0,4,2018,3,2850,7.72841578
1,1,8640,0,28,0,1,2018,5,2783,5.402677382
1,1,1280,0,20,0,31,2018,7,2742,7.866722285
1,1,2880,0,107,2,122,2020,7,2005,4.94875989
1,1,1280,0,15,0,2,2020,3,2131,4.65396035
1,1,1600,0,21,0,8,2020,4,2104,8.671286727
1,1,8640,0,34,0,53,2020,2,2145,5.398162702
1,1,8640,0,10,0,3,2019,4,2462,5.634789603
1,1,1280,0,17,0,7,2020,2,2160,4.59511985
1,1,5120,0,14,0,28,2018,2,2885,4.043051268
1,1,8640,0,37,0,1,2018,3,2861,7.263329617
1,1,2880,0,36,0,45,2017,1,3268,4.248495242
1,1,8640,0,13,0,1,2015,11,3716,7.038783541
1,1,6400,0,14,0,24,2017,1,3277,6.620073207
1,1,1280,0,14,0,54,2018,10,2652,4.158883083
1,1,2240,0,29,0,48,2014,8,4172,4.736198448
1,1,6080,0,44,0,48,2015,11,3722,7.044905117
1,0,6080,0,43,0,114,2016,2,3615,6.975413927
1,1,8640,0,1,2,3,2019,12,2230,5.703782475
1,1,8640,0,35,0,35,2019,1,2561,5.963579344
1,1,8640,0,11,0,18,2020,5,2058,6.285998095
1,1,8640,0,18,0,2,2015,4,3912,6.849066283
1,1,3200,0,24,0,63,2014,4,4296,5.272999559
1,0,1280,0,9,0,5,2014,3,4314,6.045005314
1,1,1280,0,17,0,43,2014,11,4076,5.613128106
1,1,1280,0,134,2,26,2017,8,3058,8.311152548
1,1,8640,0,22,0,802,2019,2,2524,5.323009979
1,1,4800,0,17,0,63,2015,12,3686,6.320768294
1,1,8640,0,10,0,0,2016,3,3597,7.584264818
1,1,1920,0,29,0,0,2014,7,4205,5.214935758
1,1,1280,0,22,0,8,2018,8,2699,6.843749949
1,1,3200,0,0,2,16,2019,1,2547,4.48863637
1,1,1920,0,0,2,0,2019,2,2534,4.248495242
1,1,8640,0,18,0,13,2017,4,3206,4.65396035
1,1,6080,0,22,0,1,2015,8,3794,6.889591308
1,1,3200,0,107,0,3,2018,2,2901,4.820281566
1,0,1280,0,10,0,6,2017,12,2943,4.204692619
1,1,7680,0,19,0,8,2019,6,2416,3.688879454
1,0,12800,0,67,0,7,2020,5,2058,3.784189634
1,0,3840,0,10,0,25,2020,6,2046,3.433987204
1,1,8640,0,0,2,1,2020,8,1981,4.997212274
1,1,8640,0,13,0,2,2019,11,2243,4.219507705
1,1,6400,0,18,0,18,2020,8,1981,3.465735903
1,1,4160,0,39,0,379,2015,11,3709,4.418840608
1,1,1280,0,34,0,2,2015,9,3772,6.173786104
1,1,2240,0,24,0,6,2015,4,3912,4.779123493
1,1,2240,0,19,0,109,2014,7,4189,7.911690521
1,1,1280,0,35,0,326,2019,3,2489,7.807510042
1,1,1280,0,17,0,9,2018,7,2744,4.262679877
1,1,8640,0,32,0,128,2017,3,3238,4.290459441
1,1,1280,0,19,0,28,2015,3,3948,6.385194399
1,1,3200,0,18,0,20,2016,6,3510,8.023552392
1,1,1280,0,14,0,8,2017,10,3015,7.240649694
1,1,6400,0,29,0,2,2019,3,2487,7.963112059
1,1,8640,0,15,0,6,2019,8,2345,9.535534969
1,1,1280,0,49,0,137,2019,11,2238,7.832014181
1,1,1280,0,45,0,15,2019,7,2377,4.290459441
1,1,1920,0,19,0,247,2020,4,2112,3.988984047
1,0,3200,0,15,0,36,2019,11,2261,6.759255271
1,1,2240,0,9,0,36,2019,8,2344,4.17438727
1,1,1280,0,25,0,355,2014,10,4094,7.044905117
1,1,3200,0,48,0,81,2016,6,3500,4.672828834
1,1,6080,0,16,0,29,2016,5,3520,8.690305809
1,1,1280,0,6,0,43,2013,7,4562,4.290459441
1,1,1600,0,14,0,33,2015,3,3956,5.056245805
1,1,3200,0,24,0,13,2014,11,4071,5.017279837
1,0,1280,0,17,0,11,2017,12,2953,7.11395611
1,1,1280,0,22,1,11,2017,8,3072,8.304494898
1,1,1280,0,11,0,3,2016,6,3485,6.429719478
1,1,3200,0,36,0,40,2019,3,2508,4.543294782
1,0,12800,0,41,0,52,2019,9,2303,4.17438727
1,1,1280,0,10,0,11,2015,10,3741,6.959398512
1,1,1600,0,12,0,214,2015,7,3835,4.317488114
1,1,3200,0,6,0,8,2017,4,3183,4.521788577
1,1,8640,0,25,0,64,2015,5,3882,5.099866428
1,1,1280,0,17,1,4,2017,2,3248,7.305188215
1,1,6080,0,17,0,4,2017,10,3020,8.016977747
1,1,1280,0,17,0,1,2018,6,2763,6.907755279
1,1,8640,0,10,0,2,2018,4,2837,4.143134726
1,1,1280,0,27,0,24,2018,1,2911,4.96284463
1,1,1600,0,16,0,1,2018,2,2895,6.608000625
1,1,1600,0,48,0,5,2018,7,2736,4.204692619
1,1,8640,0,38,0,19,2018,4,2824,7.534762657
1,1,8640,0,177,0,700,2019,9,2306,4.532599493
1,1,6400,0,77,1,5,2020,7,1995,4.025351691
1,1,8320,0,21,0,9,2020,2,2162,7.374629015
1,1,1280,0,22,0,8,2020,6,2044,6.877296071
1,1,1280,0,13,0,19,2020,2,2165,4.043051268
1,1,2240,0,18,0,38,2020,8,1985,4.317488114
1,1,8320,0,47,0,14,2020,6,2041,4.007333185
1,1,7680,0,24,0,20,2020,7,2002,5.105945474
1,1,8640,0,10,0,19,2020,8,1964,8.821437352
1,1,2560,0,5,0,14,2020,8,1973,3.828641396
1,1,3200,0,21,0,2,2016,2,3613,7.167809184
1,1,8640,0,48,0,21,2016,1,3652,8.915163618
1,1,4160,0,30,0,17,2016,4,3555,5.030437921
1,1,2560,0,14,0,112,2017,5,3155,4.615120517
1,1,1280,0,44,0,6,2020,2,2166,3.663561646
1,1,1920,0,28,0,10,2016,10,3367,3.610917913
1,1,8640,0,15,0,8,2017,12,2957,6.951772164
1,1,4480,0,26,0,322,2019,4,2477,4.356708827
1,1,3840,0,11,0,0,2018,7,2737,4.077537444
1,1,1920,0,0,3,2,2018,8,2713,3.17805383
1,1,1280,0,29,0,15,2018,8,2699,7.547501683
1,1,1920,0,20,0,48,2015,2,3994,5.613128106
1,1,1280,0,38,0,22,2017,5,3175,3.951243719
1,1,2240,0,17,0,0,2017,10,3010,6.376726948
1,1,3200,0,5,0,17,2017,8,3073,4.127134385
1,1,6400,0,17,0,17,2017,6,3120,5.023880521
1,0,1280,0,15,0,8,2014,11,4087,6.261491684
1,1,1600,0,31,0,254,2019,9,2308,4.543294782
1,1,2240,0,7,0,23,2020,5,2077,3.80666249
1,1,8640,0,7,0,6,2020,8,1973,8.147288259
1,1,6080,0,51,0,46,2017,10,3022,4.94875989
1,1,3200,0,9,0,33,2017,4,3184,4.736198448
1,1,1920,0,33,0,25,2015,5,3896,7.023758955
1,1,1920,0,44,0,125,2016,3,3597,4.33073334
1,1,3200,0,32,0,194,2016,9,3399,4.574710979
1,1,6080,0,26,0,73,2015,8,3809,6.21860012
1,1,8640,0,19,0,2,2016,7,3454,6.746412129
1,1,2880,0,10,0,19,2013,5,4616,4.955827058
1,1,1280,0,16,0,40,2016,10,3367,4.418840608
1,0,1280,0,5,0,10,2015,1,4016,5.313205979
1,1,8640,0,13,0,18,2013,11,4452,9.605620455
1,1,6080,0,27,1,4,2015,5,3885,7.077498054
1,1,6400,0,19,0,52,2018,9,2664,4.369447852
1,1,3200,0,27,0,13,2018,5,2792,4.094344562
1,1,5440,0,11,0,3,2019,6,2391,4.077537444
1,1,1600,0,0,3,0,2019,2,2534,4.8978398
1,1,2880,0,13,0,10,2017,10,3020,3.970291914
1,1,8640,0,27,0,11,2018,10,2660,8.506738734
1,1,5440,0,13,0,7,2019,9,2323,7.156956365
1,1,8640,0,8,0,2,2018,7,2727,7.46565531
1,1,5760,0,8,0,5,2020,3,2113,8.373553741
1,1,2560,0,77,0,47,2020,2,2154,6.595780514
1,1,4800,0,32,0,10,2020,6,2038,7.388946098
1,1,1600,0,17,0,6,2020,7,2000,8.563504094
1,1,1280,0,24,0,0,2013,6,4608,6.492239835
1,1,6080,0,12,0,25,2016,12,3319,4.262679877
1,1,1600,0,50,0,62,2017,4,3179,6.51174533
1,1,8640,0,18,0,1,2016,7,3478,8.521185213
1,1,2560,0,46,0,25,2017,2,3255,6.363028104
1,1,1280,0,49,0,122,2015,3,3959,7.282073658
1,1,7680,0,12,0,210,2016,12,3325,4.369447852
1,1,1280,0,93,0,14,2018,3,2864,8.605936401
1,1,8640,0,21,0,671,2019,4,2456,4.060443011
1,1,8640,0,64,0,21,2017,5,3156,5.081404365
1,1,4800,0,43,0,24,2015,8,3812,6.695798917
1,1,3200,0,15,0,7,2018,4,2820,7.202661197
1,1,8000,0,41,0,21,2018,6,2768,7.145196135
1,1,2240,0,6,0,33,2019,2,2515,4.007333185
1,1,1280,0,14,0,2,2019,1,2565,3.80666249
1,1,6720,0,25,0,5,2019,11,2245,4.110873864
1,1,1280,0,11,0,4,2016,6,3498,6.345636361
1,1,6400,0,19,0,441,2015,10,3728,6.514712691
1,1,8640,0,40,0,11,2015,4,3930,7.482681828
1,1,1280,0,10,0,8,2017,1,3286,4.219507705
1,1,1600,0,17,0,10,2016,12,3315,6.673297968
1,1,4160,0,14,0,525,2019,5,2442,4.574710979
1,1,7680,0,24,0,84,2017,6,3140,8.017966703
1,1,2560,0,7,0,2,2018,5,2799,7.009408933
1,1,1280,0,24,0,16,2017,12,2937,7.36264527
1,1,2560,0,16,0,2,2018,5,2805,6.793466133
1,1,1280,0,11,0,35,2018,4,2842,6.938284484
1,1,1280,0,6,0,386,2016,10,3366,7.027314514
1,1,1280,0,16,0,10,2012,9,4870,4.634728988
1,1,8640,0,12,0,444,2017,4,3192,4.605170186
1,1,8640,0,51,0,40,2016,5,3528,4.727387819
1,1,3200,0,6,0,26,2017,9,3043,4.043051268
1,1,1280,0,20,1,6,2017,9,3030,8.559677803
1,1,6400,0,8,0,430,2018,3,2860,4.394449155
1,1,5120,0,15,0,34,2016,11,3342,7.270312886
1,1,4800,0,11,0,25,2017,8,3065,4.17438727
1,1,3200,0,74,0,114,2019,10,2274,3.761200116
1,1,1280,0,21,0,143,2019,6,2416,4.317488114
1,1,1280,0,10,0,14,2018,11,2604,5.693732139
1,1,6400,0,35,0,4,2018,11,2625,7.690743164
1,1,8320,0,43,0,129,2019,2,2512,3.912023005
1,1,1280,0,18,0,3,2019,10,2266,6.637258031
1,1,7680,0,29,0,258,2015,11,3724,6.875232087
1,1,1600,0,37,0,22,2014,12,4041,6.419994928
1,0,6400,0,46,0,28,2017,8,3070,7.634820678
1,1,8640,0,294,0,2,2017,9,3034,4.976733742
1,1,1280,0,12,0,29,2014,6,4230,6.638567789
1,1,6400,0,16,0,96,2013,12,4415,7.496652438
1,1,1920,0,17,0,88,2015,1,4000,5.673323267
1,1,8640,0,22,0,1,2016,6,3489,8.560061092
1,1,3200,0,9,0,1,2015,7,3830,3.850147602
1,1,8640,0,25,0,3,2018,2,2898,5.627621114
1,0,1920,0,15,0,58,2017,9,3043,4.8978398
1,1,3200,0,11,0,3,2017,4,3185,6.908754779
1,1,6400,0,6,0,3,2017,8,3063,5.153291594
1,1,4800,0,11,0,110,2017,11,2974,4.204692619
1,1,2240,0,12,0,4,2019,3,2503,3.912023005
1,1,8640,0,64,0,446,2018,8,2716,3.80666249
1,1,1280,0,16,0,60,2018,10,2646,3.970291914
1,0,3200,0,5,0,1,2019,10,2287,4.219507705
1,1,1920,0,25,0,232,2020,4,2091,3.931825633
1,0,1920,0,10,0,2,2019,10,2288,3.931825633
1,1,6400,0,0,6,1,2019,10,2293,5.204006687
1,1,3200,0,9,0,63,2015,5,3883,4.204692619
1,1,8640,0,42,0,25,2018,1,2906,4.49980967
1,1,8640,0,25,0,7,2017,8,3065,7.922985959
1,1,1600,0,31,0,1,2015,6,3849,5.493061443
1,1,6080,0,24,0,29,2015,1,3999,8.273336599
1,1,1280,0,9,0,6,2018,7,2742,7.61283103
1,1,8640,0,21,0,388,2018,3,2857,8.228443883
1,1,1280,0,14,0,23,2015,12,3674,6.830874235
1,1,8640,0,56,0,15,2016,11,3330,4.510859507
1,1,4800,0,11,0,104,2018,1,2910,4.406719247
1,1,8640,0,13,0,6,2018,11,2616,5.913503006
1,1,8640,0,48,0,8,2018,7,2747,4.317488114
1,1,1600,0,20,0,2,2018,5,2792,4.521788577
1,1,1280,0,25,0,31,2018,9,2678,9.202610574
1,1,8640,0,55,0,4,2018,8,2701,5.049856007
1,1,8640,0,8,0,14,2019,8,2342,3.737669618
1,1,1920,0,37,0,17,2019,11,2237,5.003946306
1,1,6080,0,51,0,3,2018,9,2669,4.454347296
1,1,1920,0,33,0,123,2020,1,2184,4.882801923
1,1,1280,0,0,4,4,2020,6,2032,4.990432587
1,1,8640,0,28,0,45,2020,6,2032,3.912023005
1,1,4480,0,26,0,7,2020,2,2148,3.63758616
1,1,8640,0,53,0,5,2018,8,2719,4.736198448
1,1,8640,0,8,0,5,2019,2,2525,5.624017506
1,1,8640,0,17,0,1,2019,7,2370,8.895218584
1,0,12800,0,89,0,7,2019,4,2462,3.761200116
1,1,5760,0,10,0,25,2018,11,2611,3.433987204
1,1,3200,0,27,0,42,2020,5,2064,3.401197382
1,1,2880,0,55,0,38,2014,10,4115,4.86753445
1,1,1600,0,10,0,14,2014,7,4193,6.955592608
1,1,1280,0,18,0,1717,2019,9,2302,7.684783944
1,1,1600,0,18,0,9,2016,3,3576,4.234106505
1,1,3200,0,48,0,38,2015,8,3794,4.574710979
1,0,12800,0,15,0,3,2017,6,3129,6.988413182
1,1,1920,0,9,0,0,2019,12,2217,7.771910256
1,1,1920,0,0,3,0,2019,7,2387,4.812184355
1,1,1280,0,8,0,8,2019,7,2358,3.713572067
1,1,1280,0,6,0,35,2019,3,2482,4.276666119
1,1,8640,0,30,0,137,2019,9,2310,8.711607996
1,1,6400,0,22,0,4,2020,4,2097,6.234410726
1,1,3200,0,59,0,50,2019,10,2265,3.713572067
1,1,6080,0,31,0,19,2015,11,3704,7.105786129
1,1,4800,0,20,0,157,2015,7,3833,5.424950017
1,1,3840,0,9,0,82,2016,3,3602,6.186208624
1,1,2560,0,29,0,2,2018,3,2874,6.974478911
1,1,8640,0,50,0,14,2020,2,2155,3.850147602
1,1,5760,0,12,0,18,2014,7,4201,8.645410489
1,1,3200,0,32,0,7,2018,3,2872,6.937314081
1,1,1280,0,11,0,364,2019,4,2449,6.047372179
1,1,4480,0,22,0,48,2018,1,2916,4.430816799
1,1,8640,0,9,0,27,2018,2,2892,3.583518938
1,1,3520,0,19,0,9,2015,9,3775,6.001414878
1,1,3840,0,9,0,13,2016,9,3406,6.658011046
1,1,4480,0,13,0,7,2017,9,3041,4.33073334
1,1,8640,0,57,0,30,2018,5,2797,4.143134726
1,1,1280,0,10,0,4,2019,2,2524,7.428333194
1,1,8640,0,11,0,18,2019,3,2505,4.262679877
1,1,3200,0,14,0,0,2018,9,2664,7.753623547
1,1,3200,0,9,0,22,2018,9,2686,3.931825633
1,1,6400,0,28,0,85,2018,11,2608,4.317488114
1,1,3200,0,13,0,6,2020,4,2100,3.891820298
1,1,6400,0,16,0,3,2020,7,2015,8.369157113
1,1,1600,0,55,0,285,2018,8,2712,7.778630147
1,1,8640,0,79,0,19,2015,3,3953,5.736572297
1,1,3200,0,29,0,37,2015,5,3886,4.532599493
1,1,1280,0,16,0,1,2014,11,4061,6.421622268
1,1,1280,0,9,0,5,2014,5,4260,7.178545484
1,1,6400,0,25,0,4,2015,10,3753,7.116394144
1,1,1280,0,60,0,10,2017,10,3015,5.351858133
1,1,2560,0,10,0,1,2014,3,4319,4.33073334
1,1,8640,0,27,0,1236,2019,5,2424,7.855157006
1,1,8640,0,15,0,14,2017,7,3099,4.672828834
1,1,8640,0,10,0,1,2018,7,2752,5.030437921
1,1,3200,0,26,0,8,2018,3,2848,6.047372179
1,1,1280,0,0,6,18,2020,3,2134,4.574710979
1,1,8640,0,7,0,31,2016,11,3342,4.753590191
1,1,1920,0,37,0,9,2018,10,2652,8.23562572
1,1,1600,0,11,0,1,2018,6,2782,4.882801923
1,1,1280,0,13,0,6,2020,3,2127,6.29710932
1,1,3840,0,9,0,6,2020,4,2091,4.584967479
1,1,4800,0,10,0,7,2020,5,2071,3.583518938
1,1,1600,0,40,0,325,2020,7,1995,3.433987204
1,1,1280,0,14,0,4,2020,7,1997,5.411646052
1,1,2560,0,17,0,21,2014,6,4242,4.143134726
1,1,7360,0,58,0,636,2018,10,2645,4.158883083
1,1,1280,0,16,0,16,2014,11,4078,6.587550015
1,1,7040,0,45,0,436,2018,3,2847,4.644390899
1,1,3520,0,6,0,1,2017,6,3120,7.182352112
1,1,8640,0,33,0,140,2018,10,2638,4.510859507
1,1,1280,0,44,0,84,2015,9,3786,4.905274778
1,1,3200,0,16,0,0,2016,1,3655,8.944811104
1,1,1600,0,49,0,9,2017,10,3003,4.890349128
1,1,2240,0,5,0,108,2017,12,2953,3.871201011
1,1,1280,0,20,0,0,2018,7,2747,7.317876199
1,1,1280,0,21,0,54,2018,11,2600,6.939253946
1,1,8640,0,157,0,1,2018,9,2666,4.430816799
1,1,1280,0,6,0,5,2020,3,2133,4.094344562
1,1,1280,0,0,4,16,2019,12,2218,3.17805383
1,1,5440,0,10,0,36,2020,8,1979,3.044522438
1,1,2560,0,23,0,1,2019,10,2277,3.401197382
1,1,1920,0,42,0,34,2019,12,2232,7.032624261
1,1,1280,0,10,0,34,2017,11,2993,7.549609165
1,1,1280,0,123,0,59,2019,2,2512,7.337587744
1,1,1280,0,18,0,6,2020,7,2007,4.762173935
1,1,1280,0,9,0,13,2014,4,4285,7.75576717
1,1,3200,0,8,0,14,2017,8,3073,3.891820298
1,1,7680,0,38,0,5,2017,9,3030,4.290459441
1,0,1920,0,15,0,12,2017,10,3021,4.394449155
1,1,8640,0,10,0,10,2018,8,2718,3.526360525
1,1,4800,0,10,0,9,2017,8,3079,4.204692619
1,1,1600,0,187,0,13,2017,12,2938,3.951243719
1,1,1920,0,26,0,21,2018,7,2722,7.158513997
1,1,8000,0,30,0,14,2018,8,2713,4.564348191
1,1,8640,0,29,0,36,2017,9,3043,4.912654886
1,1,1280,0,17,1,8,2017,8,3065,8.59396903
1,1,2880,0,85,0,52,2013,11,4439,8.001355026
1,1,1280,0,43,0,1,2014,5,4256,7.768956045
1,1,1280,0,7,0,0,2014,12,4052,7.197435354
1,1,1280,0,8,0,0,2016,7,3456,4.007333185
1,1,4800,0,15,0,50,2017,10,3006,7.651120176
1,1,1280,0,17,0,24,2016,5,3539,4.276666119
1,1,1920,0,6,1,7,2018,1,2903,3.610917913
1,1,2880,0,12,0,4,2019,10,2278,4.025351691
1,1,8640,0,7,0,2,2019,1,2540,4.025351691
1,1,1600,0,20,0,3,2019,11,2258,6.9117473
1,1,8000,0,28,0,1,2020,1,2176,4.521788577
1,1,6400,0,42,0,3,2015,3,3947,8.607216694
1,1,1280,0,0,5,330,2019,11,2247,5.846438775
1,1,8640,0,26,0,5,2019,1,2551,4.17438727
1,1,8640,0,26,0,76,2018,7,2727,7.655390645
1,1,8640,0,6,0,4,2018,1,2930,3.784189634
1,0,2240,0,41,0,40,2015,5,3890,6.677083461
1,1,1280,0,17,0,0,2014,8,4181,4.941642423
1,1,1280,0,10,0,4,2014,1,4382,7.304515946
1,1,2880,0,12,0,33,2017,8,3077,4.317488114
1,1,2240,0,16,0,1,2017,10,2998,8.448700195
1,1,5440,0,24,0,432,2017,4,3181,5.087596335
1,1,1280,0,23,0,949,2018,5,2806,5.141663557
1,1,6080,0,21,0,0,2015,11,3706,6.993015123
1,1,6080,0,7,0,22,2013,8,4519,4.219507705
1,1,1280,0,15,0,240,2018,10,2630,4.691347882
1,1,8640,0,22,0,19,2016,2,3626,4.262679877
1,1,8640,0,78,0,10,2016,5,3528,6.548219103
1,1,8640,0,22,0,80,2016,2,3628,7.016609684
1,1,1280,0,12,0,5,2017,9,3051,7.021083964
1,1,1280,0,16,0,15,2019,5,2435,3.80666249
1,1,1280,0,9,0,36,2019,6,2404,3.401197382
1,1,8640,0,55,0,20,2019,11,2250,4.158883083
1,1,1280,0,10,0,8,2014,2,4353,5.913503006
1,1,2560,0,10,0,12,2013,7,4551,4.510859507
1,1,8640,0,22,0,3,2013,4,4654,4.477336814
1,1,1920,0,9,0,252,2014,3,4324,4.890349128
1,1,3200,0,20,0,22,2015,4,3919,6.432940093
1,1,1920,0,19,1,2,2018,4,2828,3.784189634
1,1,8000,0,18,0,5,2018,3,2873,6.710523109
1,1,8640,0,46,0,142,2018,5,2797,5.533389489
1,1,8640,0,36,0,43,2018,2,2896,5.488937726
1,1,3200,0,34,0,13,2017,3,3234,8.465899897
1,1,1600,0,31,0,21,2014,12,4035,7.799343398
1,1,6400,0,12,0,16,2015,4,3939,5.049856007
1,1,3200,0,44,0,7,2016,8,3435,4.727387819
1,1,7360,0,32,0,98,2017,3,3217,6.289715571
1,1,1920,0,22,0,3,2016,2,3623,4.204692619
1,1,8000,0,34,0,386,2016,8,3430,6.763884909
1,1,1280,0,10,0,127,2018,10,2642,3.784189634
1,1,3200,0,14,0,3,2018,5,2805,6.590301048
1,1,1280,0,12,0,7,2018,10,2639,7.469654173
1,1,3200,0,8,0,21,2019,6,2411,3.951243719
1,1,1280,0,7,0,13,2019,3,2504,3.912023005
1,1,1920,0,19,0,49,2018,10,2642,7.560601163
1,1,3840,0,10,0,7,2020,4,2097,7.176254532
1,1,1280,0,8,0,2,2020,3,2128,8.383661799
1,1,1920,0,16,0,30,2020,5,2064,4.33073334
1,1,8640,0,27,0,2,2019,1,2549,7.486052618
1,1,6720,0,17,0,8,2019,8,2337,6.32256524
1,1,1280,0,18,0,5,2019,6,2413,7.920446505
1,0,7680,0,11,0,45,2020,1,2201,3.761200116
1,1,1280,0,7,0,8,2019,7,2365,3.688879454
1,1,6400,0,10,0,31,2019,11,2244,7.572502985
1,0,12800,0,45,0,35,2014,8,4181,5.327876169
1,1,1280,0,45,0,23,2017,1,3288,7.811163385
1,1,6080,0,34,0,62,2015,3,3956,8.130353547
1,1,1280,0,15,0,4,2015,7,3842,6.721425701
1,1,1920,0,26,0,128,2015,10,3741,7.177018766
1,1,8640,0,114,0,90,2018,5,2792,7.349873705
1,1,1280,0,19,0,31,2015,9,3766,6.98471632
1,1,4800,0,5,0,6,2019,7,2366,4.043051268
1,1,3200,0,18,0,78,2019,4,2460,4.17438727
1,1,8640,0,19,0,59,2019,6,2411,7.616283562
1,1,8640,0,20,0,49,2019,11,2246,4.17438727
1,1,5120,0,19,0,7,2018,1,2910,4.744932128
1,1,2560,0,42,0,77,2017,5,3156,4.304065093
1,1,6080,0,19,0,283,2019,6,2390,5.855071922
1,1,2240,0,36,0,23,2018,11,2620,4.369447852
1,1,1920,0,9,1,401,2019,10,2289,2.944438979
1,1,2880,0,58,0,7,2014,11,4080,4.941642423
1,1,4800,0,26,0,51,2015,1,3999,6.821107472
1,1,3200,0,11,0,0,2015,1,4024,7.383368147
1,1,2560,0,23,0,251,2015,11,3701,6.794586581
1,1,8640,0,20,0,3,2015,2,3994,7.982416347
1,1,1600,0,17,0,47,2014,5,4248,6.715383386
1,1,1280,0,14,0,1,2016,4,3562,6.703188113
1,1,5760,0,26,0,888,2017,5,3157,4.510859507
1,1,8640,0,30,0,93,2017,11,2966,5.049856007
1,1,4800,0,54,0,57,2017,5,3169,4.234106505
1,1,1280,0,7,1,38,2017,9,3036,4.094344562
1,1,2240,0,25,0,15,2018,7,2728,7.621684999
1,1,8640,0,7,0,37,2020,5,2056,4.110873864
1,1,3200,0,5,0,45,2017,10,3015,4.060443011
1,1,8640,0,47,0,110,2019,6,2408,6.148468296
1,1,1280,0,9,0,160,2020,6,2042,5.564520407
1,1,1280,0,18,0,28,2020,6,2049,5.96870756
1,1,8640,0,0,5,91,2019,12,2229,4.543294782
1,1,1920,0,16,0,1,2019,7,2370,3.871201011
1,1,1280,0,9,0,1,2018,5,2793,7.336936914
1,1,1920,0,13,0,8,2019,7,2357,7.778211475
1,1,1920,0,9,0,33,2019,6,2400,3.555348061
1,1,1600,0,55,0,12,2020,4,2089,7.199678346
1,1,1280,0,10,0,16,2020,6,2041,6.960347729
1,1,6400,0,73,2,4,2020,8,1962,3.258096538
1,1,2560,0,11,0,6,2018,3,2868,5.857933154
1,1,3520,0,15,0,1,2017,9,3040,4.934473933
1,1,1280,0,22,0,11,2016,11,3337,4.143134726
1,1,1280,0,20,0,31,2015,9,3764,4.394449155
1,1,1600,0,15,0,4,2015,11,3723,7.335633982
1,1,1920,0,15,0,28,2016,1,3648,6.350885717
1,1,5120,0,8,0,10,2016,4,3562,6.972606251
1,1,1920,0,8,0,7,2014,9,4128,4.110873864
1,1,3200,0,11,0,101,2017,11,2975,4.290459441
1,1,1280,0,35,0,1,2014,3,4329,7.272398393
1,1,1280,0,22,0,18,2015,6,3872,4.859812404
1,1,8640,0,211,0,31,2020,7,2016,9.072915696
1,1,8640,0,23,0,5,2016,3,3585,7.624618986
1,1,1600,0,22,0,0,2016,10,3373,7.063903961
1,1,8640,0,23,0,17,2018,2,2886,6.298949247
1,0,1280,0,106,0,310,2018,1,2911,3.850147602
